Time (CET),Temp.,Windchill,Dew Point,Humidity,Pressure,Visibility,Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
3:55 AM,3.0 °C,1.0 °C,2.0 °C,93%,1019 hPa,1.2 km,NNW,7.4 km/h		/ 2.1 m/s,0,N/A,	 ,Mostly Cloudy
4:00 AM,3 °C,0,2 °C,90%,1019 hPa,1.2 km,NNW,7.4 km/h		/  ,0,0,Fog,Light Fog
4:55 AM,4.0 °C,2.8 °C,4.0 °C,100%,1019 hPa,1.6 km,NNW,5.6 km/h		/ 1.5 m/s,0,N/A,	 ,Mostly Cloudy
5:00 AM,4 °C,0,4 °C,91%,1019 hPa,1.6 km,NNW,5.6 km/h		/  ,0,0,	 ,Mist
5:55 AM,5.0 °C,0,4.0 °C,93%,1018 hPa,1.6 km,Calm,Calm,0,N/A,	 ,Mostly Cloudy
6:00 AM,5 °C,0,4 °C,90%,1019 hPa,1.6 km,Calm,Calm,0,0,	 ,Mist
6:55 AM,5.0 °C,0,4.0 °C,93%,1018 hPa,1.2 km,Calm,Calm,0,N/A,	 ,Overcast
7:00 AM,5 °C,0,4 °C,90%,1019 hPa,1.2 km,Calm,Calm,0,0,	 ,Mist
7:55 AM,5.0 °C,0,4.0 °C,93%,1019 hPa,0.9 km,Calm,Calm,0,N/A,Fog,Fog
8:00 AM,5 °C,0,4 °C,93%,1019 hPa,0.9 km,Calm,Calm,0,0,Fog,Partial Fog
8:55 AM,5.0 °C,0,4.0 °C,93%,1019 hPa,0.8 km,WSW,3.7 km/h		/ 1.0 m/s,0,N/A,Fog,Fog
9:00 AM,5 °C,0,4 °C,85%,1020 hPa,0.8 km,WSW,3.7 km/h		/  ,0,0,Fog,Partial Fog
9:55 AM,6.0 °C,0,4.0 °C,87%,1019 hPa,0.8 km,SW,3.7 km/h		/ 1.0 m/s,0,N/A,Fog,Fog
10:00 AM,6 °C,0,4 °C,88%,1019 hPa,0.8 km,SW,3.7 km/h		/  ,0,0,Fog,Partial Fog
10:55 AM,7.0 °C,0,5.0 °C,87%,1019 hPa,0.9 km,West,3.7 km/h		/ 1.0 m/s,0,N/A,Fog,Fog
11:00 AM,7 °C,0,5 °C,86%,1020 hPa,0.9 km,West,3.7 km/h		/  ,0,0,Fog,Partial Fog
11:55 AM,7.0 °C,0,6.0 °C,93%,1019 hPa,1.5 km,SW,3.7 km/h		/ 1.0 m/s,0,N/A,	 ,Overcast
12:00 PM,7 °C,0,6 °C,88%,1020 hPa,1.5 km,SW,3.7 km/h		/  ,0,0,	 ,Mist
12:55 PM,8.0 °C,0,6.0 °C,87%,1019 hPa,2.5 km,South,3.7 km/h		/ 1.0 m/s,0,N/A,	 ,Mostly Cloudy
1:00 PM,8 °C,0,6 °C,85%,1019 hPa,2.5 km,South,3.7 km/h		/  ,0,0,	 ,Mist
1:55 PM,8.0 °C,0,6.0 °C,87%,1019 hPa,3.0 km,SW,3.7 km/h		/ 1.0 m/s,0,N/A,	 ,Mostly Cloudy
2:00 PM,8 °C,0,6 °C,82%,1019 hPa,3.0 km,SW,3.7 km/h		/  ,0,0,	 ,Mist
2:55 PM,9.0 °C,0,6.0 °C,82%,1018 hPa,4.0 km,South,3.7 km/h		/ 1.0 m/s,0,N/A,	 ,Mostly Cloudy
3:00 PM,9 °C,0,6 °C,72%,1019 hPa,4.0 km,South,3.7 km/h		/  ,0,0,	 ,Mist
3:55 PM,9.0 °C,0,6.0 °C,82%,1017 hPa,4.0 km,South,3.7 km/h		/ 1.0 m/s,0,N/A,	 ,Mostly Cloudy
4:00 PM,9 °C,0,6 °C,78%,1018 hPa,4.0 km,South,3.7 km/h		/  ,0,0,	 ,Mist
4:55 PM,9.0 °C,0,6.0 °C,82%,1017 hPa,5.0 km,SSW,7.4 km/h		/ 2.1 m/s,0,N/A,	 ,Mostly Cloudy
5:00 PM,9 °C,0,6 °C,77%,1018 hPa,5 km,SSW,7.4 km/h		/  ,0,0,	 ,Mist
5:55 PM,0,0,0,N/A%,0 hPa,5.0 km,South,5.6 km/h		/ 1.5 m/s,0,N/A,	 ,Mostly Cloudy
6:00 PM,9 °C,0,0,%, hPa,5 km,South,5.6 km/h		/  ,0,0,	 ,Mist
6:55 PM,8.0 °C,7.3 °C,6.0 °C,87%,1017 hPa,5.0 km,SE,5.6 km/h		/ 1.5 m/s,0,N/A,	 ,Mostly Cloudy
7:00 PM,8 °C,0,6 °C,83%,1018 hPa,5 km,SE,5.6 km/h		/  ,0,0,	 ,Mist
7:55 PM,7.0 °C,6.2 °C,6.0 °C,93%,1018 hPa,5.0 km,East,5.6 km/h		/ 1.5 m/s,0,N/A,	 ,Mostly Cloudy
8:00 PM,7 °C,0,6 °C,90%,1018 hPa,5 km,East,5.6 km/h		/  ,0,0,	 ,Mist
8:55 PM,8.0 °C,7.3 °C,7.0 °C,93%,1018 hPa,4.0 km,East,5.6 km/h		/ 1.5 m/s,0,N/A,	 ,Mostly Cloudy
9:00 PM,8 °C,0,7 °C,93%,1018 hPa,4.0 km,East,5.6 km/h		/  ,0,0,	 ,Mist
9:55 PM,7.0 °C,6.2 °C,7.0 °C,100%,1018 hPa,3.0 km,ENE,5.6 km/h		/ 1.5 m/s,0,N/A,	 ,Mostly Cloudy
10:00 PM,7 °C,0,7 °C,95%,1019 hPa,3.0 km,ENE,5.6 km/h		/  ,0,0,	 ,Mist
10:55 PM,7.0 °C,6.2 °C,6.0 °C,93%,1018 hPa,2.5 km,ENE,5.6 km/h		/ 1.5 m/s,0,N/A,	 ,Mostly Cloudy
11:00 PM,7 °C,0,6 °C,92%,1019 hPa,2.5 km,ENE,5.6 km/h		/  ,0,0,	 ,Mist
11:55 PM,7.0 °C,6.2 °C,6.0 °C,93%,1018 hPa,2.5 km,NE,5.6 km/h		/ 1.5 m/s,0,N/A,	 ,Mostly Cloudy
12:00 AM,7 °C,0,6 °C,92%,1019 hPa,2.5 km,NE,5.6 km/h		/  ,0,0,	 ,Mist
12:55 AM,7.0 °C,6.2 °C,6.0 °C,93%,1018 hPa,2.4 km,ENE,5.6 km/h		/ 1.5 m/s,0,N/A,	 ,Mostly Cloudy
1:00 AM,7 °C,0,6 °C,92%,1019 hPa,2.4 km,ENE,5.6 km/h		/  ,0,0,	 ,Mist
1:55 AM,7.0 °C,5.2 °C,6.0 °C,93%,1018 hPa,2.4 km,ENE,9.3 km/h		/ 2.6 m/s,0,N/A,	 ,Overcast
2:00 AM,7 °C,0,6 °C,92%,1019 hPa,2.4 km,ENE,9.3 km/h		/  ,0,0,	 ,Mist
2:55 AM,7.0 °C,6.2 °C,6.0 °C,93%,1017 hPa,2.0 km,East,5.6 km/h		/ 1.5 m/s,0,N/A,	 ,Overcast
3:00 AM,7 °C,0,6 °C,89%,1018 hPa,2.0 km,East,5.6 km/h		/  ,0,0,	 ,Mist
3:55 AM,7.0 °C,6.2 °C,6.0 °C,93%,1017 hPa,1.8 km,East,5.6 km/h		/ 1.5 m/s,0,N/A,	 ,Overcast
4:00 AM,7 °C,0,6 °C,87%,1018 hPa,1.8 km,East,5.6 km/h		/  ,0,0,	 ,Mist
4:55 AM,7.0 °C,6.2 °C,6.0 °C,93%,1017 hPa,1.8 km,East,5.6 km/h		/ 1.5 m/s,0,N/A,	 ,Overcast
5:00 AM,7 °C,0,6 °C,86%,1018 hPa,1.8 km,East,5.6 km/h		/  ,0,0,	 ,Mist
5:55 AM,7.0 °C,6.2 °C,6.0 °C,93%,1017 hPa,1.2 km,East,5.6 km/h		/ 1.5 m/s,0,N/A,	 ,Overcast
6:00 AM,7 °C,0,6 °C,87%,1018 hPa,1.2 km,East,5.6 km/h		/  ,0,0,	 ,Mist
6:55 AM,7.0 °C,6.2 °C,6.0 °C,93%,1017 hPa,0.7 km,ENE,5.6 km/h		/ 1.5 m/s,0,N/A,Fog,Fog
7:00 AM,7 °C,0,6 °C,90%,1017 hPa,0.7 km,ENE,5.6 km/h		/  ,0,0,Fog,Partial Fog
7:55 AM,7.0 °C,0,6.0 °C,93%,1017 hPa,0.6 km,ESE,3.7 km/h		/ 1.0 m/s,0,N/A,Fog,Fog
8:00 AM,7 °C,0,6 °C,90%,1018 hPa,0.6 km,ESE,3.7 km/h		/  ,0,0,Fog,Partial Fog
9:00 AM,6 °C,0,4 °C,85%,1018 hPa,0.8 km,East,3.7 km/h		/  ,0,0,Fog,Partial Fog
9:55 AM,7.0 °C,0,5.0 °C,87%,1017 hPa,0.8 km,NNE,3.7 km/h		/ 1.0 m/s,0,N/A,Fog,Fog
10:00 AM,7 °C,0,5 °C,84%,1018 hPa,0.8 km,NNE,3.7 km/h		/  ,0,0,Fog,Partial Fog
10:55 AM,7.0 °C,0,5.0 °C,87%,1017 hPa,1.4 km,North,1.9 km/h		/ 0.5 m/s,0,N/A,	 ,Mostly Cloudy
11:00 AM,7 °C,0,5 °C,83%,1018 hPa,1.4 km,North,1.9 km/h		/  ,0,0,Fog,Light Fog
11:10 AM,7.0 °C,5.7 °C,5.0 °C,87%,1017 hPa,1.6 km,NE,7.4 km/h		/ 2.1 m/s,0,N/A,	 ,Mostly Cloudy
11:55 AM,7.0 °C,0,6.0 °C,93%,1017 hPa,1.6 km,ENE,3.7 km/h		/ 1.0 m/s,0,N/A,	 ,Mostly Cloudy
12:00 PM,7 °C,0,6 °C,88%,1018 hPa,1.6 km,ENE,3.7 km/h		/  ,0,0,	 ,Mist
12:55 PM,8.0 °C,7.3 °C,6.0 °C,87%,1017 hPa,1.7 km,ENE,5.6 km/h		/ 1.5 m/s,0,N/A,	 ,Mostly Cloudy
1:00 PM,8 °C,0,6 °C,84%,1018 hPa,1.7 km,ENE,5.6 km/h		/  ,0,0,	 ,Mist
1:55 PM,9.0 °C,0,7.0 °C,87%,1016 hPa,1.7 km,South,3.7 km/h		/ 1.0 m/s,0,N/A,	 ,Mostly Cloudy
2:00 PM,9 °C,0,7 °C,84%,1016 hPa,1.7 km,South,3.7 km/h		/  ,0,0,	 ,Mist
2:55 PM,9.0 °C,0,7.0 °C,87%,1015 hPa,1.7 km,SSE,3.7 km/h		/ 1.0 m/s,0,N/A,	 ,Mostly Cloudy
3:00 PM,9 °C,0,7 °C,84%,1016 hPa,1.7 km,SSE,3.7 km/h		/  ,0,0,	 ,Mist
3:55 PM,9.0 °C,0,7.0 °C,87%,1014 hPa,1.6 km,South,3.7 km/h		/ 1.0 m/s,0,N/A,	 ,Mostly Cloudy
4:00 PM,9 °C,0,7 °C,84%,1015 hPa,1.6 km,South,3.7 km/h		/  ,0,0,	 ,Mist
4:55 PM,9.0 °C,0,7.0 °C,87%,1014 hPa,1.6 km,SSE,3.7 km/h		/ 1.0 m/s,0,N/A,	 ,Mostly Cloudy
5:00 PM,9 °C,0,7 °C,86%,1014 hPa,1.6 km,SSE,3.7 km/h		/  ,0,0,	 ,Mist
5:55 PM,9.0 °C,0,7.0 °C,87%,1013 hPa,1.6 km,SE,5.6 km/h		/ 1.5 m/s,0,N/A,	 ,Mostly Cloudy
6:00 PM,9 °C,0,7 °C,86%,1014 hPa,1.6 km,SE,5.6 km/h		/  ,0,0,	 ,Mist
6:55 PM,8.0 °C,0,7.0 °C,93%,1013 hPa,2.0 km,ESE,1.9 km/h		/ 0.5 m/s,0,N/A,	 ,Mostly Cloudy
7:00 PM,8 °C,0,7 °C,90%,1014 hPa,2.0 km,ESE,1.9 km/h		/  ,0,0,	 ,Mist
7:55 PM,8.0 °C,0,7.0 °C,93%,1013 hPa,2.2 km,Calm,Calm,0,N/A,	 ,Mostly Cloudy
8:00 PM,8 °C,0,7 °C,91%,1014 hPa,2.2 km,Calm,Calm,0,0,	 ,Mist
8:55 PM,8.0 °C,0,7.0 °C,93%,1012 hPa,2.5 km,Calm,Calm,0,N/A,	 ,Overcast
9:00 PM,8 °C,0,7 °C,92%,1013 hPa,2.5 km,Calm,Calm,0,0,	 ,Mist
9:55 PM,8.0 °C,0,7.0 °C,93%,1012 hPa,2.5 km,Calm,Calm,0,N/A,	 ,Overcast
10:00 PM,8 °C,0,7 °C,89%,1013 hPa,2.5 km,Calm,Calm,0,0,	 ,Mist
11:55 PM,8.0 °C,0,7.0 °C,93%,1011 hPa,2.0 km,Calm,Calm,0,N/A,	 ,Overcast
12:00 AM,8 °C,0,7 °C,92%,1012 hPa,2.0 km,Calm,Calm,0,0,	 ,Mist
12:55 AM,8.0 °C,0,7.0 °C,93%,1011 hPa,2.0 km,Calm,Calm,0,N/A,	 ,Overcast
1:00 AM,8 °C,0,7 °C,92%,1012 hPa,2.0 km,Calm,Calm,0,0,	 ,Mist
1:55 AM,8.0 °C,0,7.0 °C,93%,1011 hPa,2.0 km,Calm,Calm,0,N/A,	 ,Overcast
2:00 AM,8 °C,0,7 °C,92%,1012 hPa,2.0 km,Calm,Calm,0,0,	 ,Mist
2:55 AM,8.0 °C,0,7.0 °C,93%,1011 hPa,2.0 km,Calm,Calm,0,N/A,	 ,Overcast
3:00 AM,8 °C,0,7 °C,92%,1012 hPa,2.0 km,Calm,Calm,0,0,	 ,Mist
3:55 AM,8.0 °C,0,7.0 °C,93%,1011 hPa,2.0 km,Calm,Calm,0,N/A,	 ,Overcast
4:00 AM,8 °C,0,7 °C,92%,1012 hPa,2.0 km,Calm,Calm,0,0,	 ,Mist
4:55 AM,0,0,0,N/A%,0 hPa,2.0 km,East,3.7 km/h		/ 1.0 m/s,0,N/A,	 ,Overcast
5:00 AM,8 °C,0,0,%, hPa,2.0 km,East,3.7 km/h		/  ,0,0,	 ,Mist
5:55 AM,7.0 °C,5.7 °C,6.0 °C,93%,1009 hPa,2.0 km,East,7.4 km/h		/ 2.1 m/s,0,N/A,	 ,Overcast
6:00 AM,7 °C,0,6 °C,89%,1010 hPa,2.0 km,East,7.4 km/h		/  ,0,0,	 ,Mist
6:55 AM,7.0 °C,6.2 °C,6.0 °C,93%,1008 hPa,1.5 km,ENE,5.6 km/h		/ 1.5 m/s,0,N/A,	 ,Overcast
7:00 AM,7 °C,0,6 °C,87%,1009 hPa,1.5 km,ENE,5.6 km/h		/  ,0,0,	 ,Mist
7:55 AM,7.0 °C,6.2 °C,6.0 °C,93%,1008 hPa,1.2 km,East,5.6 km/h		/ 1.5 m/s,0,N/A,	 ,Overcast
8:00 AM,7 °C,0,6 °C,87%,1009 hPa,1.2 km,East,5.6 km/h		/  ,0,0,	 ,Mist
8:55 AM,8.0 °C,7.3 °C,6.0 °C,87%,1009 hPa,1.1 km,East,5.6 km/h		/ 1.5 m/s,0,N/A,	 ,Overcast
9:00 AM,8 °C,0,6 °C,88%,1009 hPa,1.1 km,East,5.6 km/h		/  ,0,0,	 ,Mist
9:55 AM,8.0 °C,6.4 °C,6.0 °C,87%,1009 hPa,1.2 km,ENE,9.3 km/h		/ 2.6 m/s,0,N/A,	 ,Mostly Cloudy
10:00 AM,8 °C,0,6 °C,87%,1009 hPa,1.2 km,ENE,9.3 km/h		/  ,0,0,	 ,Mist
10:55 AM,8.0 °C,6.4 °C,6.0 °C,87%,1008 hPa,1.3 km,ENE,9.3 km/h		/ 2.6 m/s,0,N/A,	 ,Mostly Cloudy
11:00 AM,8 °C,0,6 °C,89%,1009 hPa,1.3 km,ENE,9.3 km/h		/  ,0,0,	 ,Mist
11:55 AM,9.0 °C,0,7.0 °C,87%,1008 hPa,1.8 km,ENE,13.0 km/h		/ 3.6 m/s,0,N/A,	 ,Mostly Cloudy
12:00 PM,9 °C,0,7 °C,89%,1009 hPa,1.8 km,ENE,13.0 km/h		/  ,0,0,	 ,Mist
12:55 PM,9.0 °C,0,7.0 °C,87%,1008 hPa,2.7 km,East,11.1 km/h		/ 3.1 m/s,0,N/A,	 ,Light Drizzle
1:00 PM,9 °C,0,7 °C,84%,1008 hPa,2.7 km,East,11.1 km/h		/  ,0,0,Rain,Light Drizzle
1:55 PM,9.0 °C,0,7.0 °C,87%,1007 hPa,2.5 km,East,9.3 km/h		/ 2.6 m/s,0,N/A,	 ,Mostly Cloudy
2:00 PM,9 °C,0,7 °C,87%,1008 hPa,2.5 km,East,9.3 km/h		/  ,0,0,Rain,Light Drizzle
2:55 PM,9.0 °C,0,7.0 °C,87%,1007 hPa,2.0 km,NE,11.1 km/h		/ 3.1 m/s,0,N/A,	 ,Mostly Cloudy
3:00 PM,9 °C,0,7 °C,86%,1007 hPa,2.0 km,NE,11.1 km/h		/  ,0,0,	 ,Mist
3:55 PM,9.0 °C,0,8.0 °C,93%,1007 hPa,2.0 km,ENE,7.4 km/h		/ 2.1 m/s,0,N/A,	 ,Mostly Cloudy
4:00 PM,9 °C,0,8 °C,89%,1007 hPa,2.0 km,ENE,7.4 km/h		/  ,0,0,Rain,Light Rain
4:55 PM,9.0 °C,0,7.0 °C,87%,1007 hPa,2.0 km,East,7.4 km/h		/ 2.1 m/s,0,N/A,	 ,Mostly Cloudy
5:00 PM,9 °C,0,7 °C,87%,1007 hPa,2.0 km,East,7.4 km/h		/  ,0,0,	 ,Mist
5:55 PM,9.0 °C,0,7.0 °C,87%,1007 hPa,2.3 km,ENE,7.4 km/h		/ 2.1 m/s,0,N/A,	 ,Mostly Cloudy
6:00 PM,9 °C,0,7 °C,86%,1008 hPa,2.3 km,ENE,7.4 km/h		/  ,0,0,	 ,Mist
6:55 PM,9.0 °C,0,7.0 °C,87%,1008 hPa,3.0 km,NE,9.3 km/h		/ 2.6 m/s,0,N/A,	 ,Mostly Cloudy
7:00 PM,9 °C,0,7 °C,86%,1008 hPa,3.0 km,NE,9.3 km/h		/  ,0,0,	 ,Mist
7:55 PM,9.0 °C,0,7.0 °C,87%,1008 hPa,7.0 km,NE,9.3 km/h		/ 2.6 m/s,0,N/A,	 ,Mostly Cloudy
8:00 PM,9 °C,0,7 °C,86%,1008 hPa,7 km,NE,9.3 km/h		/  ,0,0,	 ,Mist
8:55 PM,9.0 °C,0,7.0 °C,87%,1009 hPa,7.0 km,NNE,1.9 km/h		/ 0.5 m/s,0,N/A,	 ,Mostly Cloudy
9:00 PM,9 °C,0,7 °C,87%,1009 hPa,7 km,NNE,1.9 km/h		/  ,0,0,	 ,Mist
9:55 PM,9.0 °C,0,7.0 °C,87%,1010 hPa,8.0 km,East,24.1 km/h		/ 6.7 m/s,0,N/A,	 ,Scattered Clouds
10:00 PM,9 °C,0,7 °C,87%,1010 hPa,8 km,East,24.1 km/h		/  ,0,0,	 ,Mist
10:55 PM,8.0 °C,5.3 °C,7.0 °C,93%,1012 hPa,10.0 km,East,16.7 km/h		/ 4.6 m/s,0,N/A,	 ,Mostly Cloudy
11:00 PM,8 °C,0,6 °C,84%,1013 hPa,10 km,East,16.7 km/h		/  ,0,0,	 ,Mostly Cloudy
11:55 PM,8.0 °C,4.6 °C,7.0 °C,93%,1013 hPa,10.0 km,East,22.2 km/h		/ 6.2 m/s,0,N/A,	 ,Mostly Cloudy
12:00 AM,8 °C,0,6 °C,84%,1014 hPa,10 km,East,22.2 km/h		/  ,0,0,	 ,Mostly Cloudy
12:55 AM,8.0 °C,6.1 °C,6.0 °C,87%,1013 hPa,10.0 km,ENE,11.1 km/h		/ 3.1 m/s,0,N/A,	 ,Scattered Clouds
1:00 AM,8 °C,0,6 °C,84%,1014 hPa,10 km,ENE,11.1 km/h		/  ,0,0,	 ,Partly Cloudy
1:55 AM,8.0 °C,6.8 °C,6.0 °C,87%,1016 hPa,10.0 km,NNE,7.4 km/h		/ 2.1 m/s,0,N/A,	 ,Mostly Cloudy
2:00 AM,8 °C,0,6 °C,85%,1016 hPa,10 km,NNE,7.4 km/h		/  ,0,0,	 ,Mostly Cloudy
2:55 AM,8.0 °C,7.3 °C,6.0 °C,87%,1016 hPa,10.0 km,North,5.6 km/h		/ 1.5 m/s,0,N/A,	 ,Mostly Cloudy
3:00 AM,8 °C,0,6 °C,85%,1017 hPa,10 km,North,5.6 km/h		/  ,0,0,	 ,Mostly Cloudy
3:55 AM,5.0 °C,3.9 °C,4.0 °C,93%,1017 hPa,10.0 km,North,5.6 km/h		/ 1.5 m/s,0,N/A,	 ,Scattered Clouds
4:00 AM,5 °C,0,4 °C,88%,1018 hPa,10 km,North,5.6 km/h		/  ,0,0,	 ,Partly Cloudy
4:55 AM,5.0 °C,2.5 °C,4.0 °C,93%,1018 hPa,10.0 km,North,11.1 km/h		/ 3.1 m/s,0,N/A,	 ,Scattered Clouds
5:00 AM,5 °C,0,4 °C,89%,1018 hPa,10 km,North,11.1 km/h		/  ,0,0,	 ,Partly Cloudy
5:55 AM,5.0 °C,2.8 °C,4.0 °C,93%,1018 hPa,10.0 km,North,9.3 km/h		/ 2.6 m/s,0,N/A,	 ,Scattered Clouds
6:00 AM,5 °C,0,4 °C,86%,1018 hPa,10 km,North,9.3 km/h		/  ,0,0,	 ,Partly Cloudy
6:55 AM,3.0 °C,0.5 °C,2.0 °C,93%,1019 hPa,0,North,9.3 km/h		/ 2.6 m/s,0,N/A,	 ,Clear
7:00 AM,3 °C,0,2 °C,89%,1020 hPa,15 km,North,9.3 km/h		/  ,0,0,	 ,
7:55 AM,5.0 °C,3.3 °C,3.0 °C,87%,1020 hPa,0,North,7.4 km/h		/ 2.1 m/s,0,N/A,	 ,Clear
8:00 AM,5 °C,0,3 °C,76%,1021 hPa,20 km,North,7.4 km/h		/  ,0,0,	 ,
8:55 AM,7.0 °C,4.5 °C,3.0 °C,76%,1021 hPa,0,NE,13.0 km/h		/ 3.6 m/s,0,N/A,	 ,Clear
9:00 AM,7 °C,0,2 °C,63%,1022 hPa,35 km,NE,13.0 km/h		/  ,0,0,	 ,Clear
9:55 AM,9.0 °C,0,3.0 °C,66%,1022 hPa,0,ENE,13.0 km/h		/ 3.6 m/s,0,N/A,	 ,Clear
10:00 AM,9 °C,0,3 °C,58%,1022 hPa,35 km,ENE,13.0 km/h		/  ,0,0,	 ,Clear
11:00 AM,10 °C,0,1 °C,43%,1023 hPa,35 km,East,9.3 km/h		/  ,0,0,	 ,Clear
11:55 AM,11.0 °C,0,0.0 °C,47%,1022 hPa,0,East,9.3 km/h		/ 2.6 m/s,0,N/A,	 ,Clear
12:00 PM,11 °C,0,0 °C,37%,1023 hPa,35 km,East,9.3 km/h		/  ,0,0,	 ,
12:55 PM,11.0 °C,0,0.0 °C,47%,1022 hPa,0,NE,5.6 km/h		/ 1.5 m/s,0,N/A,	 ,Clear
1:00 PM,11 °C,0,0,31%,1022 hPa,35 km,NE,5.6 km/h		/  ,0,0,	 ,
1:55 PM,12.0 °C,0,0,41%,1021 hPa,0,Calm,Calm,0,N/A,	 ,Clear
2:00 PM,12 °C,0,0,30%,1022 hPa,30 km,Calm,Calm,0,0,	 ,
2:55 PM,12.0 °C,0,0.0 °C,44%,1021 hPa,0,Calm,Calm,0,N/A,	 ,Clear
3:55 PM,13.0 °C,0,0.0 °C,41%,1021 hPa,0,Calm,Calm,0,N/A,	 ,Clear
4:00 PM,13 °C,0,0 °C,30%,1021 hPa,30 km,Calm,Calm,0,0,	 ,Clear
4:55 PM,12.0 °C,0,0.0 °C,44%,1021 hPa,0,Calm,Calm,0,N/A,	 ,Clear
5:00 PM,12 °C,0,0 °C,31%,1022 hPa,25 km,Calm,Calm,0,0,	 ,Clear
5:55 PM,12.0 °C,0,0.0 °C,44%,1021 hPa,0,Calm,Calm,0,N/A,	 ,Clear
6:00 PM,12 °C,0,0,32%,1022 hPa,25 km,Calm,Calm,0,0,	 ,Clear
6:55 PM,9.0 °C,0,2.0 °C,62%,1022 hPa,0,South,7.4 km/h		/ 2.1 m/s,0,N/A,	 ,Clear
7:00 PM,9 °C,0,2 °C,52%,1022 hPa,20 km,South,7.4 km/h		/  ,0,0,	 ,Clear
7:55 PM,7.0 °C,0,2.0 °C,71%,1022 hPa,0,Calm,Calm,0,N/A,	 ,Clear
8:00 PM,7 °C,0,2 °C,65%,1023 hPa,20 km,Calm,Calm,0,0,	 ,Clear
8:55 PM,5.0 °C,0,2.0 °C,81%,1023 hPa,0,East,1.9 km/h		/ 0.5 m/s,0,N/A,	 ,Clear
9:00 PM,5 °C,0,2 °C,73%,1023 hPa,20 km,East,1.9 km/h		/  ,0,0,	 ,Clear
9:55 PM,4.0 °C,0,3.0 °C,93%,1023 hPa,0,NNW,1.9 km/h		/ 0.5 m/s,0,N/A,	 ,Clear
10:00 PM,4 °C,0,3 °C,83%,1024 hPa,20 km,NNW,1.9 km/h		/  ,0,0,	 ,
10:55 PM,3.0 °C,1.6 °C,2.0 °C,93%,1023 hPa,0,North,5.6 km/h		/ 1.5 m/s,0,N/A,	 ,Clear
11:00 PM,3 °C,0,2 °C,88%,1024 hPa,20 km,North,5.6 km/h		/  ,0,0,	 ,
11:55 PM,3.0 °C,1.0 °C,2.0 °C,93%,1023 hPa,0,North,7.4 km/h		/ 2.1 m/s,0,N/A,	 ,Clear
12:00 AM,3 °C,0,2 °C,86%,1024 hPa,20 km,North,7.4 km/h		/  ,0,0,	 ,
12:55 AM,3.0 °C,0,2.0 °C,93%,1023 hPa,0,NNW,1.9 km/h		/ 0.5 m/s,0,N/A,	 ,Clear
1:00 AM,3 °C,0,2 °C,92%,1023 hPa,20 km,NNW,1.9 km/h		/  ,0,0,	 ,
1:55 AM,2.0 °C,0,2.0 °C,100%,1022 hPa,0,NNW,3.7 km/h		/ 1.0 m/s,0,N/A,	 ,Clear
2:00 AM,2 °C,0,2 °C,96%,1023 hPa,20 km,NNW,3.7 km/h		/  ,0,0,	 ,
2:55 AM,2.0 °C,0.5 °C,2.0 °C,100%,1022 hPa,0,NNW,5.6 km/h		/ 1.5 m/s,0,N/A,	 ,Clear
3:00 AM,2 °C,0,2 °C,95%,1023 hPa,20 km,NNW,5.6 km/h		/  ,0,0,	 ,
3:55 AM,2.0 °C,0.5 °C,1.0 °C,93%,1022 hPa,0,NNW,5.6 km/h		/ 1.5 m/s,0,N/A,	 ,Clear
4:00 AM,2 °C,0,1 °C,96%,1023 hPa,20 km,NNW,5.6 km/h		/  ,0,0,	 ,
4:55 AM,1.0 °C,0,1.0 °C,100%,1021 hPa,0,North,3.7 km/h		/ 1.0 m/s,0,N/A,	 ,Clear
5:00 AM,1 °C,0,1 °C,100%,1022 hPa,20 km,North,3.7 km/h		/  ,0,0,	 ,
5:55 AM,0.0 °C,0,0.0 °C,100%,1021 hPa,0,ENE,1.9 km/h		/ 0.5 m/s,0,N/A,	 ,Clear
6:00 AM,0 °C,0,0 °C,97%,1022 hPa,20 km,ENE,1.9 km/h		/  ,0,0,	 ,
6:55 AM,0,0,0,100%,1021 hPa,0,NNE,1.9 km/h		/ 0.5 m/s,0,N/A,	 ,Clear
7:00 AM,0,0,0,100%,1022 hPa,20 km,NNE,1.9 km/h		/  ,0,0,	 ,Clear
7:55 AM,0.0 °C,0,0.0 °C,100%,1021 hPa,0,NNW,3.7 km/h		/ 1.0 m/s,0,N/A,	 ,Clear
8:00 AM,0 °C,0,0 °C,95%,1022 hPa,20 km,NNW,3.7 km/h		/  ,0,0,	 ,Clear
9:00 AM,3 °C,0,2 °C,86%,1022 hPa,20 km,ESE,3.7 km/h		/  ,0,0,	 ,Clear
9:55 AM,8.0 °C,7.3 °C,1.0 °C,62%,1021 hPa,0,South,5.6 km/h		/ 1.5 m/s,0,N/A,	 ,Clear
10:00 AM,8 °C,0,1 °C,52%,1022 hPa,20 km,South,5.6 km/h		/  ,0,0,	 ,Clear
10:55 AM,10.0 °C,0,2.0 °C,58%,1021 hPa,0,SSW,9.3 km/h		/ 2.6 m/s,0,N/A,	 ,Clear
11:00 AM,10 °C,0,2 °C,44%,1022 hPa,18 km,SSW,9.3 km/h		/  ,0,0,	 ,Clear
11:55 AM,11.0 °C,0,3.0 °C,58%,1021 hPa,0,SSW,7.4 km/h		/ 2.1 m/s,0,N/A,	 ,Clear
